,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,language,premise,choice1,choice2,question,label
996,996,996,996,996,Vietnamese,Tôi đã suy nghĩ cẩn thận về vấn đề này.,Tôi xin lời khuyên.,Tôi đã đưa ra một giải pháp.,effect,1
997,997,997,997,997,Vietnamese,Lữ khách đi trên cây cầu treo bấp bênh.,Anh cảm thấy sợ hãi.,Anh cảm thấy ngây ngất.,effect,0
998,998,998,998,998,Vietnamese,Người đàn ông dự đoán chiến thắng của đội.,Anh ấy gặp bạn bè để xem trận đấu.,Anh ấy đã đặt cược với bạn bè của mình.,effect,1
999,999,999,999,999,Vietnamese,Cậu bé không ngủ được.,Cậu đặt đồng hồ báo thức.,Cậu đếm cừu.,effect,1
1500,1500,1500,1500,1500,Italian,L'oggetto era incartato nella plastica bollata.,Era delicato.,Era piccolo.,cause,0
1501,1501,1501,1501,1501,Italian,Avevo svuotato le mie tasche.,Estrassi la matrice di un biglietto.,Trovai un'arma.,effect,0
1502,1502,1502,1502,1502,Italian,Le termiti invasero la casa.,Le termiti sparirono dalla casa.,Le termiti rosero il legno della casa.,effect,1
1503,1503,1503,1503,1503,Italian,I viaggiatori raggiunsero il confine.,L'agente di pattuglia controllò i loro passaporti.,L'agente di pattuglia li accusò di contrabbando.,effect,0
1504,1504,1504,1504,1504,Italian,L'ufficio era chiuso.,Era vacanza.,Era estate.,cause,0
1505,1505,1505,1505,1505,Italian,La ragazza esaurì le energie.,Aveva giocato a dama.,Aveva saltato la corda.,cause,1
1506,1506,1506,1506,1506,Italian,La donna aveva perso il suo posto in fila.,Più persone si misero in fila.,Si era tolta dalla fila.,cause,1
1507,1507,1507,1507,1507,Italian,La ragazza si era tappata il naso.,La bambina aveva sbavato sul bavaglino.,La bambina aveva sporcato il pannolino.,cause,1
1508,1508,1508,1508,1508,Italian,Il gruppo suonò la loro canzone di successo.,Il pubblico applaudì a ritmo di musica.,Il pubblico ascoltò educatamente in silenzio.,effect,0
1509,1509,1509,1509,1509,Italian,La ragazza voleva ringraziare l'insegnante di matematica.,La ragazza rimase dopo scuola per punizione.,La ragazza portò una mela all'insegnante.,effect,1
1510,1510,1510,1510,1510,Italian,I giovani campeggiatori erano spaventati.,L'animatore raccontò loro una storia di paura.,Abbrustolirono marshmallows sul falò.,cause,0
1511,1511,1511,1511,1511,Italian,L'uomo sbatté la testa.,Si perse nei suoi pensieri.,Subì una commozione cerebrale.,effect,1
1512,1512,1512,1512,1512,Italian,L'assegno che avevo formato era scoperto.,Il mio conto in banca era vuoto.,Avevo ricevuto un aumento di stipendio.,cause,0
1513,1513,1513,1513,1513,Italian,La casella di posta dell'uomo era piena di spam.,Cancellò lo spam.,Inviò un email di massa.,effect,0
1514,1514,1514,1514,1514,Italian,Il marinaio fu messo in quarantena.,Era stato esposto alla malattia.,Guarì dalla malattia.,cause,0
1515,1515,1515,1515,1515,Italian,La ragazza aveva memorizzato il codice.,Se lo era recitato fra sé e sé.,Si era dimenticata di annotarlo.,cause,0
1516,1516,1516,1516,1516,Italian,Versai l'acqua nel bicchiere.,L'acqua appagò la mia sete.,Il bicchiere si riempì.,effect,1
1517,1517,1517,1517,1517,Italian,L'uomo rimase silenzioso quando l'amico finì di parlare.,Voleva offrire supporto all'amico.,Stava pensando alle parole dell'amico.,cause,1
1518,1518,1518,1518,1518,Italian,L'incidente era colpa mia.,Mi sentivo colpevole.,Feci denuncia.,effect,0
1519,1519,1519,1519,1519,Italian,La catena si ruppe.,La catena era montata su una ruota.,C'era un anello rotto nella catena.,cause,1
1520,1520,1520,1520,1520,Italian,La coppia aveva deciso di venire a un compromesso.,Si erano scocciati di litigare.,Evitavano di discutere del problema.,cause,0
1521,1521,1521,1521,1521,Italian,La donna decise di candidarsi per una carica pubblica.,Assunse un responsabile della campagna elettorale.,Testimoniò in tribunale.,effect,0
1522,1522,1522,1522,1522,Italian,L'uomo aveva previsto temperature basse durante il suo viaggio.,Aveva messo in valigia indumenti caldi.,Stava viaggiando con una grande valigia.,effect,0
1523,1523,1523,1523,1523,Italian,Lo studente conosceva la risposta alla domanda.,Alzò la mano.,Oziò.,effect,0
1524,1524,1524,1524,1524,Italian,Gli occhi dell'uomo si riempirono di lacrime.,Gli era entrata della polvere negli occhi.,Aveva indossato degli occhialini.,cause,0
1525,1525,1525,1525,1525,Italian,La giocatrice vinse cinque partite di fila.,La sua avversaria l'accusò di imbrogliare.,La sua avversaria si dispiacque per lei.,effect,0
1526,1526,1526,1526,1526,Italian,L'insegnante strappò l'esame dello studente.,Beccò lo studente mentre copiava.,Le risposte dello studente erano sbagliate.,cause,0
1527,1527,1527,1527,1527,Italian,Feci una pausa per smettere di parlare.,Persi la voce.,Rimasi senza fiato.,cause,1
1528,1528,1528,1528,1528,Italian,Il cibo ghiacciato si scongelò.,Lo misi nel microonde.,Lo coprii con la pellicola trasparente.,cause,0
1529,1529,1529,1529,1529,Italian,L'impiegato finse di stare poco bene.,Aveva crampi allo stomaco.,Voleva un giorno libero.,cause,1
1530,1530,1530,1530,1530,Italian,La ragazza atterrò in piscina.,Corse sul bordo della piscina.,Saltò dal trampolino.,cause,1
1531,1531,1531,1531,1531,Italian,I biglietti del film fecero il tutto esaurito.,Era il lancio del film.,Il film aveva ricevuto brutte recensioni.,cause,0
1532,1532,1532,1532,1532,Italian,L'uomo aveva perso peso.,Le persone lo isolarono.,Le persone si complimentarono con lui.,effect,1
1533,1533,1533,1533,1533,Italian,Sulle mani della ragazza comparvero delle vesciche.,Aveva scritto a macchina una lettera.,Si era arrampicata su una corda.,cause,1
1534,1534,1534,1534,1534,Italian,L'artista del circo faceva il giocoliere mentre guidava un monociclo.,Il pubblico lo acclamò sbalordito.,L'acrobata dondolò da un trapezio.,effect,0
1535,1535,1535,1535,1535,Italian,Ho perso la pazienza.,Il mio amico mi aveva fatto aspettare.,Il mio amico arrivò in tempo.,cause,0
1536,1536,1536,1536,1536,Italian,I paesi in guerra volevano la pace.,Svilupparono armi nucleari.,Negoziarono un trattato.,effect,1
1537,1537,1537,1537,1537,Italian,L'uomo prese delle pillole per dormire.,Divenne sonnolento.,Gli venne la febbre.,effect,0
1538,1538,1538,1538,1538,Italian,La donna urtò il divano.,La gamba del divano si allentò.,Si fece un livido sul ginocchio.,effect,1
1539,1539,1539,1539,1539,Italian,Il ragazzo spremette il palloncino.,Il palloncino scoppiò.,Il palloncino volò via.,effect,0
1540,1540,1540,1540,1540,Italian,I viaggiatori si registrarono nella loro stanza d'albergo.,Svuotarono le valige.,Andarono all'aeroporto.,effect,0
1541,1541,1541,1541,1541,Italian,Avevo dato un morso alla pesca.,La pesca si ammaccò.,Il succo schizzò fuori.,effect,1
1542,1542,1542,1542,1542,Italian,Le mie mani diventarono appiccicose.,Avevo mangiato una ciambella.,Ero goloso di dolci.,cause,0
1543,1543,1543,1543,1543,Italian,Spinsi la porta.,La porta si aprì.,La porta si chiuse.,effect,0
1544,1544,1544,1544,1544,Italian,Gli attivisti boicottarono i prodotti.,Il prodotto era stato testato per assicurarne la qualità.,Il prodotto era stato fabbricato attraverso il lavoro minorile.,cause,1
1545,1545,1545,1545,1545,Italian,Avevo fatto un buco nel muro.,Un topo sgusciò fuori dal buco.,Si sollevò della polvere dal buco.,effect,1
1546,1546,1546,1546,1546,Italian,La donna era invidiosa della sorella.,La sorella era felice.,La sorella si era divorziata.,cause,0
1547,1547,1547,1547,1547,Italian,Mi versai del vino sulla camicia.,Mi misi un grembiule.,Cambiai camicia.,effect,1
1548,1548,1548,1548,1548,Italian,Il cassiere aprì la cassa.,Il cliente cercò nel suo portafogli.,Il cliente gli diede i propri soldi.,cause,1
1549,1549,1549,1549,1549,Italian,Il musicista di strada attirò una folla.,La gente gli diede degli spiccioli.,Lui mandò via la folla.,effect,0
1550,1550,1550,1550,1550,Italian,Il ragazzino piagnucolò con la babysitter.,Gli mancavano i genitori.,Era l'ora della merenda.,cause,0
1551,1551,1551,1551,1551,Italian,Il radar del pilota rilevò una tempesta.,Il pilota navigò lontano dalla tempesta.,Il pilota volò attraverso la tempesta.,effect,0
1552,1552,1552,1552,1552,Italian,L'albero perse le foglie.,Le foglie cambiarono colore.,Le foglie si accumularono per terra.,effect,1
1553,1553,1553,1553,1553,Italian,Il ragazzo era in vena di dispetti.,Decise di giocare a carte con la sorella.,Decise di fare uno scherzo alla sorella.,effect,1
1554,1554,1554,1554,1554,Italian,Il bambino si lamentava che doveva andare in bagno.,Il padre gli diede una soda da bere.,Il padre si fermò alla stazione di servizio.,effect,1
1555,1555,1555,1555,1555,Italian,Il bambino sparse il mangime per pesci nell'acquario.,Il pesce balzò fuori dall'acquario.,Il pesce nuotò verso il mangime.,effect,1
1556,1556,1556,1556,1556,Italian,Le opinioni politiche della donna erano mutate.,Cambiò il partito alla quale era affiliata.,Partecipò ad una protesta.,effect,0
1557,1557,1557,1557,1557,Italian,Il lavandino del bagno era intasato.,Aprii il rubinetto.,Ci versai dentro dell'acido muriatico.,effect,1
1558,1558,1558,1558,1558,Italian,Il passeggero scese dal treno.,Il treno era arrivato alla stazione.,Il treno emise un fischio.,cause,0
1559,1559,1559,1559,1559,Italian,L'uomo premette il lembo umido dell'involucro.,Mise un francobollo sull'involucro.,Sigillò e chiuse l'involucro.,effect,1
1560,1560,1560,1560,1560,Italian,Gli amici persero i contatti.,Si godevano la reciproca compagnia.,Si spostarono in città diverse.,cause,1
1561,1561,1561,1561,1561,Italian,La contabile aveva malgestito i fondi della compagnia.,Fu licenziata dal suo ruolo.,Andò in maternità.,effect,0
1562,1562,1562,1562,1562,Italian,Guardai l'orologio.,Avevo sentito l'orologio ticchettare.,Volevo controllare l'ora.,cause,1
1563,1563,1563,1563,1563,Italian,Ebbi un crampo alla mano.,Avevo scritto il tema a mano.,Io e mia moglie ci tenevamo per mano.,cause,0
1564,1564,1564,1564,1564,Italian,Il bullone si strinse.,L'avevo sostituito.,Avevo girato la chiave inglese.,cause,1
1565,1565,1565,1565,1565,Italian,La coppia firmò il contratto d'affitto per un appartamento.,La coppia si trasferì nell'appartamento.,La città dichiarò inagibile l'appartamento.,effect,0
1566,1566,1566,1566,1566,Italian,La donna si era seduta sulla veranda.,Voleva guardare il tramonto.,Pensò di aver visto un fulmine.,cause,0
1567,1567,1567,1567,1567,Italian,L'uomo indossava un giubbotto di salvataggio in acqua.,Non sapeva nuotare.,L'acqua era bassa.,cause,0
1568,1568,1568,1568,1568,Italian,La donna fece un errore di battitura nel programma.,Cancellò il documento.,Premette sul tasto backspace.,effect,1
1569,1569,1569,1569,1569,Italian,La ragazza si era vantata con le amiche.,Aveva ricevuto un brutto voto.,Aveva vinto una gara.,cause,1
1570,1570,1570,1570,1570,Italian,Il prato era fangoso.,Era diluviato nella notte.,Era pieno d'erbacce.,cause,0
1571,1571,1571,1571,1571,Italian,La donna aveva dormito troppo.,Aveva passato la notte in albergo.,Aveva dimenticato di impostare la sveglia.,cause,1
1572,1572,1572,1572,1572,Italian,L'uomo si era messo la protezione solare.,Si era seduto all'ombra.,Era andato in spiaggia.,cause,1
1573,1573,1573,1573,1573,Italian,I ricercatori dimostrarono la teoria.,I ricercatori ritrattarono la teoria.,Le persone accettarono la teoria.,effect,1
1574,1574,1574,1574,1574,Italian,I fan fischiarono durante la partita.,La partita aveva superato i limiti di tempo.,L'arbitro aveva preso una decisione sbagliata.,cause,1
1575,1575,1575,1575,1575,Italian,Avevo inserito la combinazione nel lucchetto.,Chiusi il lucchetto.,Il lucchetto si aprì di scatto.,effect,1
1576,1576,1576,1576,1576,Italian,La folla si infittì.,Il padre diede dei soldi al figlio.,Il padre prese il figlio per mano.,effect,1
1577,1577,1577,1577,1577,Italian,La neve stava bloccando il vialetto.,Feci una palla di neve.,Spalai via la neve.,effect,1
1578,1578,1578,1578,1578,Italian,I canottieri pagaiarono con i loro remi.,La canoa raggiunse la costa.,La canoa colpì un'onda.,effect,0
1579,1579,1579,1579,1579,Italian,La ragazza perse il controllo della bicicletta.,Lasciò andare il manubrio.,Andò a sbattere contro un recinto.,effect,1
1580,1580,1580,1580,1580,Italian,Accesi il ventilatore.,Spruzzò acqua sulla mia pelle.,Sentii dell'aria fredda passarmi addosso.,effect,1
1581,1581,1581,1581,1581,Italian,I surfisti ritornarono sulla spiaggia.,Erano fradici.,Avevano visto uno squalo.,cause,1
1582,1582,1582,1582,1582,Italian,Tirai via il tappo dalla vasca.,L'acqua della vasca si prosciugò.,L'acqua schizzò sul pavimento.,effect,0
1583,1583,1583,1583,1583,Italian,Il marito si sentì colpevole di aver tradito la moglie.,L'accuso di infedeltà.,Confessò di esserle stato infedele.,effect,1
1584,1584,1584,1584,1584,Italian,L'inchiostro sul poster si sbavò.,Avevo aspettato che l'inchiostro asciugasse.,Avevo rovesciato dell'acqua sul poster.,effect,1
1585,1585,1585,1585,1585,Italian,Il bambino si svegliò urlando.,Aveva avuto un incubo.,Aveva bagnato il letto.,cause,0
1586,1586,1586,1586,1586,Italian,Il ragazzo mise i piedi sul tavolo.,I padre si sedette al tavolo.,Il padre lo sgridò.,effect,1
1587,1587,1587,1587,1587,Italian,Il mio amicò girò la testa verso di me.,Avevo gridato il suo nome.,Avevo agitato le braccia.,cause,0
1588,1588,1588,1588,1588,Italian,Il governo aveva oppresso i suoi cittadini.,I cittadini inscenarono una rivolta.,I cittadini si registrarono per votare.,effect,0
1589,1589,1589,1589,1589,Italian,Un ragazzo si era perso nel bosco.,Montò una tenda.,Urlò aiuto.,effect,1
1590,1590,1590,1590,1590,Italian,La donna aveva viaggiato all'estero.,Voleva imparare a disegnare.,Voleva conoscere altre culture.,cause,1
1591,1591,1591,1591,1591,Italian,L'uomo era geloso dei suoi colleghi.,I suoi colleghi avevano avuto una promozione.,I suoi colleghi lavoravano fino a tardi.,cause,0
1592,1592,1592,1592,1592,Italian,L'uomo aveva assistito agli alieni.,Aveva avuto delle allucinazioni.,Stava meditando.,cause,0
1593,1593,1593,1593,1593,Italian,I capelli dell'uomo divennero biondi.,Ci aveva messo della candeggina.,Ci aveva messo dello shampoo.,cause,0
1594,1594,1594,1594,1594,Italian,L'artista creò una nuova opera.,Aveva criticato la sua opera precedente.,Aveva avuto un impeto di ispirazione.,cause,1
1595,1595,1595,1595,1595,Italian,Il figlio si trasferì lontano da casa.,Era stato congedato dal servizio militare.,Stava andando all'università.,cause,1
1596,1596,1596,1596,1596,Italian,Dei libri caddero dalla libreria.,Gli scaffali erano ricoperti da polvere.,Un terremoto aveva scosso la libreria.,cause,1
1597,1597,1597,1597,1597,Italian,L'elettricità nella casa saltò.,Accesi una luce.,Resettai il salvavita.,effect,1
1598,1598,1598,1598,1598,Italian,Facemmo un giro sulla montagne russe.,Sembrava spaventoso.,Sembrava divertente.,cause,1
1599,1599,1599,1599,1599,Italian,La busta di popcorn iniziò a scoppiettare.,Avevo versato del burro nella busta.,L'avevo riscaldata in microonde.,cause,1
1600,1600,1600,1600,1600,Italian,Un albero è caduto sulla linea elettrica.,È andata via la luce in tutto il quartiere.,Le previsioni prevedevano dei venti forti.,effect,0
1601,1601,1601,1601,1601,Italian,L'oratore ha fatto dei commenti politicamente scorretti.,Ha annoiato il pubblico.,Ha offeso il pubblico.,effect,1
1602,1602,1602,1602,1602,Italian,Mi sono punto con la spilla.,La mia faccia si è imperlata di sudore.,Si è formata una goccia di sangue sul mio dito.,effect,1
1603,1603,1603,1603,1603,Italian,Il pesce galleggiava sulla superficie della vasca.,Aveva fame.,Era morto.,cause,1
1604,1604,1604,1604,1604,Italian,L'uomo aveva la voce rauca.,Aveva un raffreddore.,Ha smesso di fumare.,cause,0
1605,1605,1605,1605,1605,Italian,Le porte dell'ascensore si sono aperte.,L'ascensore è arrivato al piano previsto.,L'ascensore si è bloccato tra due piani.,cause,0
1606,1606,1606,1606,1606,Italian,Il ragazzino è sgattaiolato via di casa.,Ha mentito ai suoi genitori.,I suoi genitori lo hanno messo in punizione.,cause,1
1607,1607,1607,1607,1607,Italian,Il bagno si è allagato.,Il gabinetto si è intasato.,Lo scaldabagno si è rotto.,cause,0
1608,1608,1608,1608,1608,Italian,Il cucciolo non si allontanava dal padrone.,Il padrone ha messo un collare al cucciolo.,Il padrone teneva il cucciolo al guinzaglio.,cause,1
1609,1609,1609,1609,1609,Italian,L'uomo ha colto il suo riflesso.,Stava sotto un albero dai rami tentacolari.,Stava nei pressi di un lago calmo.,cause,1
1610,1610,1610,1610,1610,Italian,Ho perso la telefonata della mia ragazza.,L'ho richiamata.,L'ho incontrata per cena.,effect,0
1611,1611,1611,1611,1611,Italian,La famiglia ha setacciato il quartiere.,Il loro cane era scappato di casa.,Dei gioielli costosi erano spariti da casa loro.,effect,0
1612,1612,1612,1612,1612,Italian,Quando espiravo vedevo il mio fiato.,Fuori faceva freddo.,Avevo delle fitte al petto.,cause,0
1613,1613,1613,1613,1613,Italian,Gli impiegati hanno costituito un sindacato.,Volevano delle condizioni lavorative migliori.,Il loro datore di lavoro ha aumentato il loro salario.,cause,0
1614,1614,1614,1614,1614,Italian,Ho fatto una crostata di mele.,La cucina puzzava di marcio.,La cucina aveva un profumino accogliente.,effect,1
1615,1615,1615,1615,1615,Italian,La donna faticava a camminare.,Indossava dei tacchi alti.,Si era tolta le scarpe.,cause,0
1616,1616,1616,1616,1616,Italian,Del vapore si è sollevato dalla pentola piena d'acqua.,L'acqua bolliva.,Ho coperto la pentola.,cause,0
1617,1617,1617,1617,1617,Italian,Tutti i miei calzini erano nel bucato da lavare.,Ho indossato dei sandali.,Ho indossato degli stivali.,effect,0
1618,1618,1618,1618,1618,Italian,L'argomentazione del politico fu considerata assurda.,Perse l'appoggio degli elettori.,Fu accusato di corruzione.,effect,0
